Database Name	ODA
Database Location	http://localhost/ODA/OdaService.asmx
Evaluation Signature	cdfbcbfb-1cb0-4cf3-bf81-4975fb6060d4
Plate Name	18JUNE2025 HMC3 Drug Repurp PLATE1 repeat
Measurement	Measurement 1
Evaluation	Evaluation1

[Data]
Row	Column	Plane	Timepoint	All Cells - Number of Objects	All Cells - Non border cells - Mean per Well	Non border cells - Number of Objects	Non border cells - Total Spot Area - Mean per Well	Non border cells - Relative Spot Intensity - Mean per Well	Non border cells - Number of Spots - Mean per Well	Non border cells - Number of Spots per Area of Cell - Mean per Well	Spots Substrate - Number of Objects	Spots Substrate - Relative Spot Intensity - Mean per Well	Spots Substrate - Corrected Spot Intensity - Mean per Well	Spots Substrate - Uncorrected Spot Peak Intensity - Mean per Well	Spots Substrate - Spot Contrast - Mean per Well	Spots Substrate - Spot Background Intensity - Mean per Well	Spots Substrate - Spot Area [px²] - Mean per Well	Spots Substrate - Region Intensity - Mean per Well	Spots Substrate - Spot to Region Intensity - Mean per Well	Spots Substrate - Corrected Spot Intensity - StdDev per Well	Number of Analyzed Fields	Height [µm]	Time [s]	Temperature	Target Temperature	CO2	Target CO2	Compound	Concentration	Cell Type	Cell Count	
4	23	1	1	2117	0.901747756259	1909	703.492928235	0.468246107031	13.5610267156	0.00376269139555	25888	0.60005231557	1318.97743964	2322.69074475	0.525489221615	241.376303116	51.8760815822	911.54317854	1.80061436668	4683.44074421	25	0	0	InLimits	37	InLimits	5					
5	23	1	1	2574	0.918414918415	2364	751.524111675	0.47311963731	15.3549069374	0.00429820597999	36299	0.607241075595	1427.90485494	2491.38491418	0.534200953312	239.57473575	48.9435797129	915.088386154	1.94687723395	4975.18045614	25	0	0	InLimits	37	InLimits	5					
6	23	1	1	2333	0.911273039006	2126	717.719190969	0.472220762119	15.2761053622	0.00427587108311	32477	0.604638959293	1292.60377349	2260.98980817	0.530573328654	237.41800382	46.9831265203	886.871925021	1.86854176063	4702.75600236	25	0	0	InLimits	37	InLimits	5					
7	23	1	1	2690	0.922676579926	2482	728.878323932	0.480555299385	15.1813053989	0.00447433747425	37680	0.612748673618	1445.53353323	2521.15345011	0.541473995931	241.062381833	48.0115711253	930.542025533	1.94813248715	5049.51995586	25	0	0	InLimits	37	InLimits	5					
8	23	1	1	2411	0.904603898797	2181	710.230169647	0.471675604148	14.2645575424	0.00401659809614	31111	0.603104261871	1293.38886277	2280.32467616	0.528634589392	238.195996037	49.7898492495	885.625022117	1.85426684953	4568.64148075	25	0	0	InLimits	37	InLimits	5					
9	23	1	1	2398	0.922435362802	2212	684.276220615	0.480351485452	12.7540687161	0.0039592373671	28212	0.60526925227	1336.4103512	2337.13192968	0.532168907794	235.229713045	53.6516021551	868.48483178	1.88452054355	4849.70930782	25	0	0	InLimits	37	InLimits	5					
10	23	1	1	1553	0.938828074694	1458	444.443758573	0.499852344956	5.68449931413	0.00301117935586	8288	0.585668752575	961.059524508	1801.64876931	0.506170819369	251.17145696	78.185207529	822.602618811	1.55609864215	2659.7207222	25	0	0	InLimits	37	InLimits	5					
11	23	1	1	1817	0.943863511282	1715	463.746938776	0.497665617093	6.3638483965	0.00322233794399	10914	0.578081897938	964.235442856	1796.36860913	0.495766253799	249.908018896	72.8720908924	803.610111905	1.59802991663	2840.66070917	25	0	0	InLimits	37	InLimits	5					
12	23	1	1	1806	0.923034330011	1667	464.420515897	0.504040592799	6.02879424115	0.00300300737285	10050	0.586579232115	1049.44354685	1950.34368159	0.507265365038	251.202995474	77.0337313433	859.630205119	1.62604616182	2945.06866994	25	0	0	InLimits	37	InLimits	5					
13	23	1	1	1516	0.939973614776	1425	438.963508772	0.514754808372	5.77052631579	0.00307185830592	8223	0.598923442469	1115.03458598	2070.38392314	0.521337737063	259.502269465	76.0699258178	884.068608568	1.65915443056	2848.74314202	25	0	0	InLimits	37	InLimits	5					
14	23	1	1	1717	0.937682003494	1610	417.627329193	0.474945559994	5.30807453416	0.00283804842883	8546	0.573237200539	894.1453304	1687.73870817	0.489352841017	247.676346999	78.6777439738	729.989532445	1.64801500854	2479.31872667	25	0	0	InLimits	37	InLimits	5					
15	23	1	1	2092	0.938336520076	1963	449.690779419	0.510617099987	5.28731533367	0.00290337514151	10379	0.581629032594	985.957675165	1845.37286829	0.501242313378	255.413444257	85.050871953	863.17245318	1.53604817872	2616.04186141	25	0	0	InLimits	37	InLimits	5					
